congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,A000055,Aderholt,AL,4,Republican,148,0.972972973,0.9561596,63
115,house,A000055,Aderholt,AL,4,R,95,0.968421053,0.94634916,63
116,house,A000055,Aderholt,AL,4,R,53,0.981132075,0.97374435,63
0,house,A000367,Amash,MI,3,Independent,146,0.630136986,0.76799191,9.4
115,house,A000367,Amash,MI,3,R,96,0.541666667,0.84738551,9.4
116,house,A000367,Amash,MI,3,I,50,0.8,0.61555619,9.4
0,house,A000369,Amodei,NV,2,Republican,146,0.97260274,0.81634893,12.3
115,house,A000369,Amodei,NV,2,R,94,0.989361702,0.87652676,12.3
116,house,A000369,Amodei,NV,2,R,52,0.942307692,0.70756591,12.3
0,house,A000370,Adams,NC,12,Democrat,145,0.117241379,0.13956924,-40
115,house,A000370,Adams,NC,12,D,92,0.173913043,0.20378724,-40
116,house,A000370,Adams,NC,12,D,53,0.018867925,0.02809649,-40
0,house,A000371,Aguilar,CA,31,Democrat,147,0.19047619,0.21615419,-21.1
115,house,A000371,Aguilar,CA,31,D,94,0.276595745,0.31386763,-21.1
116,house,A000371,Aguilar,CA,31,D,53,0.037735849,0.04285111,-21.1
0,house,A000372,Allen,GA,12,Republican,149,0.966442953,0.87436438,16.2
115,house,A000372,Allen,GA,12,R,95,0.968421053,0.90578921,16.2
116,house,A000372,Allen,GA,12,R,54,0.962962963,0.81907997,16.2
0,house,A000374,Abraham,LA,5,Republican,125,0.936,0.93777385,29.4
115,house,A000374,Abraham,LA,5,R,96,0.927083333,0.9458395,29.4
116,house,A000374,Abraham,LA,5,R,29,0.965517241,0.91107374,29.4
0,house,A000375,Arrington,TX,19,Republican,148,0.959459459,0.95565575,49
115,house,A000375,Arrington,TX,19,R,95,0.968421053,0.94961009,49
116,house,A000375,Arrington,TX,19,R,53,0.943396226,0.9664923,49
0,house,A000376,Allred,TX,32,Democrat,53,0.037735849,0.17919704,-1.9
116,house,A000376,Allred,TX,32,D,53,0.037735849,0.17919704,-1.9
0,house,A000377,Armstrong,ND,0,Republican,52,0.923076923,0.95170303,35.72888837
116,house,A000377,Armstrong,ND,0,R,52,0.923076923,0.95170303,35.72888837
0,house,A000378,Axne,IA,3,Democrat,54,0.037037037,0.34855195,3.5
116,house,A000378,Axne,IA,3,D,54,0.037037037,0.34855195,3.5
0,house,B000213,Barton,TX,6,Republican,92,0.923913043,0.87643124,12.3
115,house,B000213,Barton,TX,6,R,92,0.923913043,0.87643124,12.3
0,house,B000287,Becerra,CA,34,Democrat,1,0,1.40E-07,-72.9
115,house,B000287,Becerra,CA,34,D,1,0,1.40E-07,-72.9
0,house,B000490,Bishop,GA,2,Democrat,147,0.299319728,0.31027852,-11.7
115,house,B000490,Bishop,GA,2,D,93,0.451612903,0.45128279,-11.7
116,house,B000490,Bishop,GA,2,D,54,0.037037037,0.06743785,-11.7
0,house,B000574,Blumenauer,OR,3,Democrat,144,0.118055556,0.13027701,-48.2
115,house,B000574,Blumenauer,OR,3,D,91,0.175824176,0.19149721,-48.2
116,house,B000574,Blumenauer,OR,3,D,53,0.018867925,0.02516308,-48.2
0,house,B000755,Brady,TX,8,Republican,148,0.986486486,0.95575987,48.8
115,house,B000755,Brady,TX,8,R,96,0.989583333,0.95016617,48.8
116,house,B000755,Brady,TX,8,R,52,0.980769231,0.9660867,48.8
0,house,B001227,Brady,PA,1,Democrat,93,0.172043011,0.16459382,-61.3
115,house,B001227,Brady,PA,1,D,93,0.172043011,0.16459382,-61.3
115,house,B001243,Blackburn,TN,7,R,87,0.91954023,0.94563949,39.3
0,house,B001248,Burgess,TX,26,Republican,147,0.959183673,0.93619157,26.5
115,house,B001248,Burgess,TX,26,R,94,0.957446809,0.94107564,26.5
116,house,B001248,Burgess,TX,26,R,53,0.962264151,0.92752925,26.5
0,house,B001250,Bishop,UT,1,Republican,145,0.95862069,0.93871533,27.3
115,house,B001250,Bishop,UT,1,R,93,0.956989247,0.94214025,27.3
116,house,B001250,Bishop,UT,1,R,52,0.961538462,0.93259001,27.3
0,house,B001251,Butterfield,NC,1,Democrat,148,0.141891892,0.14753695,-37
115,house,B001251,Butterfield,NC,1,D,94,0.212765957,0.21569132,-37
116,house,B001251,Butterfield,NC,1,D,54,0.018518519,0.02889785,-37
0,house,B001257,Bilirakis,FL,12,Republican,148,0.959459459,0.89954521,18.6
115,house,B001257,Bilirakis,FL,12,R,95,0.978947368,0.92184181,18.6
116,house,B001257,Bilirakis,FL,12,R,53,0.924528302,0.85957959,18.6
0,house,B001260,Buchanan,FL,16,Republican,144,0.930555556,0.78316431,10.7
115,house,B001260,Buchanan,FL,16,R,90,0.966666667,0.86069026,10.7
116,house,B001260,Buchanan,FL,16,R,54,0.87037037,0.65395439,10.7
0,house,B001269,Barletta,PA,11,Republican,92,0.97826087,0.93672465,23.8
115,house,B001269,Barletta,PA,11,R,92,0.97826087,0.93672465,23.8
0,house,B001270,Bass,CA,37,Democrat,138,0.086956522,0.09649234,-76.1
115,house,B001270,Bass,CA,37,D,87,0.126436782,0.14088039,-76.1
116,house,B001270,Bass,CA,37,D,51,0.019607843,0.02077156,-76.1
0,house,B001273,Black,TN,6,Republican,78,0.935897436,0.95902609,48.9
115,house,B001273,Black,TN,6,R,78,0.935897436,0.95902609,48.9
0,house,B001274,Brooks,AL,5,Republican,146,0.883561644,0.94800115,33.4
115,house,B001274,Brooks,AL,5,R,92,0.836956522,0.94722233,33.4
116,house,B001274,Brooks,AL,5,R,54,0.962962963,0.94932804,33.4
0,house,B001275,Bucshon,IN,8,Republican,146,0.97260274,0.94798298,33.7
115,house,B001275,Bucshon,IN,8,R,96,0.989583333,0.94905825,33.7
116,house,B001275,Bucshon,IN,8,R,50,0.94,0.94591845,33.7
0,house,B001278,Bonamici,OR,1,Democrat,149,0.134228188,0.2021797,-22.8
115,house,B001278,Bonamici,OR,1,D,95,0.2,0.29451476,-22.8
116,house,B001278,Bonamici,OR,1,D,54,0.018518519,0.0397384,-22.8
0,house,B001281,Beatty,OH,3,Democrat,142,0.133802817,0.14425612,-38.4
115,house,B001281,Beatty,OH,3,D,92,0.195652174,0.2060699,-38.4
116,house,B001281,Beatty,OH,3,D,50,0.02,0.03051875,-38.4
0,house,B001282,Barr,KY,6,Republican,150,0.96,0.86423637,15.3
115,house,B001282,Barr,KY,6,R,96,0.96875,0.90105912,15.3
116,house,B001282,Barr,KY,6,R,54,0.944444444,0.7987737,15.3
0,house,B001283,Bridenstine,OK,1,Republican,52,0.942307692,0.95711151,28.7
115,house,B001283,Bridenstine,OK,1,R,52,0.942307692,0.95711151,28.7
0,house,B001284,Brooks,IN,5,Republican,149,0.973154362,0.81137229,11.8
115,house,B001284,Brooks,IN,5,R,96,0.989583333,0.87293384,11.8
116,house,B001284,Brooks,IN,5,R,53,0.943396226,0.69986456,11.8
0,house,B001285,Brownley,CA,26,Democrat,146,0.219178082,0.2043964,-21.9
115,house,B001285,Brownley,CA,26,D,92,0.326086957,0.30034879,-21.9
116,house,B001285,Brownley,CA,26,D,54,0.037037037,0.04092196,-21.9
0,house,B001286,Bustos,IL,17,Democrat,149,0.248322148,0.54005949,0.7
115,house,B001286,Bustos,IL,17,D,95,0.368421053,0.70528738,0.7
116,house,B001286,Bustos,IL,17,D,54,0.037037037,0.24938079,0.7
0,house,B001287,Bera,CA,7,Democrat,150,0.26,0.31722693,-11.4
115,house,B001287,Bera,CA,7,D,96,0.385416667,0.45691205,-11.4
116,house,B001287,Bera,CA,7,D,54,0.037037037,0.06889783,-11.4
0,house,B001289,Byrne,AL,1,Republican,149,0.966442953,0.94317124,29.4
115,house,B001289,Byrne,AL,1,R,96,0.958333333,0.9458395,29.4
116,house,B001289,Byrne,AL,1,R,53,0.981132075,0.93833815,29.4
0,house,B001290,Brat,VA,7,Republican,95,0.884210526,0.80768775,6.5
115,house,B001290,Brat,VA,7,R,95,0.884210526,0.80768775,6.5
0,house,B001291,Babin,TX,36,Republican,145,0.95862069,0.95587652,46.8
115,house,B001291,Babin,TX,36,R,94,0.946808511,0.95172585,46.8
116,house,B001291,Babin,TX,36,R,51,0.980392157,0.96352678,46.8
0,house,B001292,Beyer,VA,8,Democrat,145,0.137931034,0.11487856,-52.6
115,house,B001292,Beyer,VA,8,D,91,0.197802198,0.16911584,-52.6
116,house,B001292,Beyer,VA,8,D,54,0.037037037,0.02347871,-52.6
0,house,B001293,Bishop,MI,8,Republican,95,0.978947368,0.81057761,6.7
115,house,B001293,Bishop,MI,8,R,95,0.978947368,0.81057761,6.7
0,house,B001294,Blum,IA,1,Republican,93,0.924731183,0.76057766,3.5
115,house,B001294,Blum,IA,1,R,93,0.924731183,0.76057766,3.5
0,house,B001295,Bost,IL,12,Republican,149,0.973154362,0.85708894,14.8
115,house,B001295,Bost,IL,12,R,95,0.989473684,0.89727638,14.8
116,house,B001295,Bost,IL,12,R,54,0.944444444,0.78638882,14.8
0,house,B001296,Boyle,PA,2,Democrat,148,0.135135135,0.15424571,-48
115,house,B001296,Boyle,PA,13,D,94,0.20212766,0.22863067,-33.6
116,house,B001296,Boyle,PA,2,D,54,0.018518519,0.02476078,-48
0,house,B001297,Buck,CO,4,Republican,146,0.869863014,0.92522535,23.1
115,house,B001297,Buck,CO,4,R,94,0.85106383,0.93541675,23.1
116,house,B001297,Buck,CO,4,R,52,0.903846154,0.90680242,23.1
0,house,B001298,Bacon,NE,2,Republican,150,0.953333333,0.57944048,2.2
115,house,B001298,Bacon,NE,2,R,96,0.979166667,0.73689927,2.2
116,house,B001298,Bacon,NE,2,R,54,0.907407407,0.29951373,2.2
0,house,B001299,Banks,IN,3,Republican,150,0.946666667,0.95058661,35
115,house,B001299,Banks,IN,3,R,96,0.947916667,0.94963284,35
116,house,B001299,Banks,IN,3,R,54,0.944444444,0.95228219,35
0,house,B001300,Barragán,CA,44,Democrat,148,0.114864865,0.10340828,-70.7
115,house,B001300,Barragán,CA,44,D,94,0.170212766,0.15122911,-70.7
116,house,B001300,Barragán,CA,44,D,54,0.018518519,0.02016462,-70.7
0,house,B001301,Bergman,MI,1,Republican,147,0.965986395,0.91767473,21.3
115,house,B001301,Bergman,MI,1,R,95,0.968421053,0.92923049,21.3
116,house,B001301,Bergman,MI,1,R,52,0.961538462,0.89656325,21.3
0,house,B001302,Biggs,AZ,5,Republican,149,0.805369128,0.91552841,21.1
115,house,B001302,Biggs,AZ,5,R,96,0.729166667,0.92917335,21.1
116,house,B001302,Biggs,AZ,5,R,53,0.943396226,0.89081303,21.1
0,house,B001303,Blunt Rochester,DE,0,Democrat,146,0.184931507,0.30849467,-11.43051247
115,house,B001303,Blunt Rochester,DE,0,D,92,0.27173913,0.44921655,-11.43051247
116,house,B001303,Blunt Rochester,DE,0,D,54,0.037037037,0.06874628,-11.43051247
0,house,B001304,Brown,MD,4,Democrat,146,0.130136986,0.10895133,-57.5
115,house,B001304,Brown,MD,4,D,92,0.195652174,0.15979619,-57.5
116,house,B001304,Brown,MD,4,D,54,0.018518519,0.02232676,-57.5
0,house,B001305,Budd,NC,13,Republican,147,0.918367347,0.76936974,9.4
115,house,B001305,Budd,NC,13,R,95,0.894736842,0.85624197,9.4
116,house,B001305,Budd,NC,13,R,52,0.961538462,0.61066085,9.4
0,house,B001306,Balderson,OH,12,Republican,60,0.95,0.70020196,11.3
115,house,B001306,Balderson,OH,12,R,6,1,0.91223178,11.3
116,house,B001306,Balderson,OH,12,R,54,0.944444444,0.67664309,11.3
0,house,B001307,Baird,IN,4,Republican,54,0.962962963,0.95067497,34.1
116,house,B001307,Baird,IN,4,R,54,0.962962963,0.95067497,34.1
0,house,B001308,Brindisi,NY,22,Democrat,54,0.074074074,0.80350378,15.5
116,house,B001308,Brindisi,NY,22,D,54,0.074074074,0.80350378,15.5
0,house,B001309,Burchett,TN,2,Republican,54,0.962962963,0.95295547,35.4
116,house,B001309,Burchett,TN,2,R,54,0.962962963,0.95295547,35.4
0,house,B001311,Bishop,NC,9,Republican,7,1,0.72397956,11.6
116,house,B001311,Bishop,NC,9,R,7,1,0.72397956,11.6
0,house,C000059,Calvert,CA,42,Republican,150,0.973333333,0.81252297,12
115,house,C000059,Calvert,CA,42,R,96,0.989583333,0.87482029,12
116,house,C000059,Calvert,CA,42,R,54,0.944444444,0.70177217,12
0,house,C000266,Chabot,OH,1,Republican,150,0.946666667,0.69147688,6.6
115,house,C000266,Chabot,OH,1,R,96,0.947916667,0.81042926,6.6
116,house,C000266,Chabot,OH,1,R,54,0.944444444,0.48000598,6.6
0,house,C000537,Clyburn,SC,6,Democrat,134,0.141791045,0.15519136,-36.5
115,house,C000537,Clyburn,SC,6,D,88,0.193181818,0.21914168,-36.5
116,house,C000537,Clyburn,SC,6,D,46,0.043478261,0.03285163,-36.5
0,house,C000714,Conyers,MI,13,Democrat,53,0.132075472,0.13287585,-60.7
115,house,C000714,Conyers,MI,13,D,53,0.132075472,0.13287585,-60.7
0,house,C000754,Cooper,TN,5,Democrat,149,0.255033557,0.23518162,-18.4
115,house,C000754,Cooper,TN,5,D,95,0.389473684,0.34232517,-18.4
116,house,C000754,Cooper,TN,5,D,54,0.018518519,0.04668833,-18.4
0,house,C000984,Cummings,MD,7,Democrat,111,0.117117117,0.11001698,-55.6
115,house,C000984,Cummings,MD,7,D,69,0.15942029,0.15920039,-55.6
116,house,C000984,Cummings,MD,7,D,42,0.047619048,0.02921566,-55.6
0,house,C001037,Capuano,MA,7,Democrat,91,0.153846154,0.14345325,-72.2
115,house,C001037,Capuano,MA,7,D,91,0.153846154,0.14345325,-72.2
0,house,C001038,Crowley,NY,14,Democrat,88,0.170454545,0.15617876,-57.9
115,house,C001038,Crowley,NY,14,D,88,0.170454545,0.15617876,-57.9
0,house,C001048,Culberson,TX,7,Republican,95,0.978947368,0.66478893,-1.4
115,house,C001048,Culberson,TX,7,R,95,0.978947368,0.66478893,-1.4
0,house,C001049,Clay,MO,1,Democrat,147,0.108843537,0.11537935,-58.2
115,house,C001049,Clay,MO,1,D,94,0.159574468,0.16769266,-58.2
116,house,C001049,Clay,MO,1,D,53,0.018867925,0.02259726,-58.2
0,house,C001051,Carter,TX,31,Republican,144,0.972222222,0.82630573,12.7
115,house,C001051,Carter,TX,31,R,94,0.968085106,0.88017032,12.7
116,house,C001051,Carter,TX,31,R,50,0.98,0.7250403,12.7
0,house,C001053,Cole,OK,4,Republican,148,0.972972973,0.95177415,37.4
115,house,C001053,Cole,OK,4,R,94,0.989361702,0.94935012,37.4
116,house,C001053,Cole,OK,4,R,54,0.944444444,0.95599376,37.4
0,house,C001055,Case,HI,1,Democrat,54,0.037037037,0.03123882,-32.6
116,house,C001055,Case,HI,1,D,54,0.037037037,0.03123882,-32.6
0,house,C001059,Costa,CA,16,Democrat,143,0.307692308,0.20050502,-21.6
115,house,C001059,Costa,CA,16,D,89,0.471910112,0.29707729,-21.6
116,house,C001059,Costa,CA,16,D,54,0.037037037,0.04133963,-21.6
0,house,C001061,Cleaver,MO,5,Democrat,142,0.133802817,0.2874034,-13.5
115,house,C001061,Cleaver,MO,5,D,90,0.188888889,0.42143829,-13.5
116,house,C001061,Cleaver,MO,5,D,52,0.038461538,0.05541992,-13.5
0,house,C001062,Conaway,TX,11,Republican,150,0.98,0.95680964,58.7
115,house,C001062,Conaway,TX,11,R,96,0.989583333,0.94801977,58.7
116,house,C001062,Conaway,TX,11,R,54,0.962962963,0.97243607,58.7
0,house,C001063,Cuellar,TX,28,Democrat,150,0.473333333,0.22626972,-19.8
115,house,C001063,Cuellar,TX,28,D,96,0.6875,0.32872556,-19.8
116,house,C001063,Cuellar,TX,28,D,54,0.092592593,0.04412602,-19.8
0,house,C001066,Castor,FL,14,Democrat,148,0.155405405,0.23813528,-18.2
115,house,C001066,Castor,FL,14,D,94,0.223404255,0.34788598,-18.2
116,house,C001066,Castor,FL,14,D,54,0.037037037,0.04708777,-18.2
0,house,C001067,Clarke,NY,9,Democrat,149,0.073825503,0.10394358,-69.1
115,house,C001067,Clarke,NY,9,D,95,0.105263158,0.15145378,-69.1
116,house,C001067,Clarke,NY,9,D,54,0.018518519,0.02036081,-69.1
0,house,C001068,Cohen,TN,9,Democrat,148,0.121621622,0.11508771,-57.7
115,house,C001068,Cohen,TN,9,D,95,0.178947368,0.16662781,-57.7
116,house,C001068,Cohen,TN,9,D,53,0.018867925,0.02270453,-57.7
0,house,C001069,Courtney,CT,2,Democrat,148,0.182432432,0.45819161,-2.9
115,house,C001069,Courtney,CT,2,D,94,0.265957447,0.62987701,-2.9
116,house,C001069,Courtney,CT,2,D,54,0.037037037,0.15933183,-2.9
0,house,C001072,Carson,IN,7,Democrat,143,0.125874126,0.19946704,-22.8
115,house,C001072,Carson,IN,7,D,89,0.179775281,0.29638105,-22.8
116,house,C001072,Carson,IN,7,D,54,0.037037037,0.0397384,-22.8
0,house,C001076,Chaffetz,UT,3,Republican,31,1,0.98637674,23.9
115,house,C001076,Chaffetz,UT,3,R,31,1,0.98637674,23.9
0,house,C001077,Coffman,CO,6,Republican,96,0.947916667,0.50597163,-8.9
115,house,C001077,Coffman,CO,6,R,96,0.947916667,0.50597163,-8.9
0,house,C001078,Connolly,VA,11,Democrat,149,0.181208054,0.14119895,-39.4
115,house,C001078,Connolly,VA,11,D,95,0.263157895,0.2056424,-39.4
116,house,C001078,Connolly,VA,11,D,54,0.037037037,0.02782622,-39.4
0,house,C001080,Chu,CA,27,Democrat,148,0.108108108,0.14612789,-37.6
115,house,C001080,Chu,CA,27,D,95,0.147368421,0.21138455,-37.6
116,house,C001080,Chu,CA,27,D,53,0.037735849,0.0291584,-37.6
0,house,C001084,Cicilline,RI,1,Democrat,148,0.148648649,0.18752442,-25.6
115,house,C001084,Cicilline,RI,1,D,95,0.210526316,0.27136301,-25.6
116,house,C001084,Cicilline,RI,1,D,53,0.037735849,0.03724769,-25.6
0,house,C001087,Crawford,AR,1,Republican,145,0.965517241,0.94877753,34.8
115,house,C001087,Crawford,AR,1,R,95,0.978947368,0.94910508,34.8
116,house,C001087,Crawford,AR,1,R,50,0.94,0.94815517,34.8
0,house,C001090,Cartwright,PA,8,Democrat,145,0.213793103,0.77176034,9.6
115,house,C001090,Cartwright,PA,17,D,95,0.305263158,0.85512427,10.1
116,house,C001090,Cartwright,PA,8,D,50,0.04,0.61336887,9.6
0,house,C001091,Castro,TX,20,Democrat,147,0.129251701,0.17549831,-26.7
115,house,C001091,Castro,TX,20,D,94,0.191489362,0.25401441,-26.7
116,house,C001091,Castro,TX,20,D,53,0.018867925,0.03624335,-26.7
0,house,C001092,Collins,NY,27,Republican,140,0.992857143,0.93363068,24.5
115,house,C001092,Collins,NY,27,R,94,0.989361702,0.93721435,24.5
116,house,C001092,Collins,NY,27,R,46,1,0.92630753,24.5
0,house,C001093,Collins,GA,9,Republican,145,0.972413793,0.95643974,58.5
115,house,C001093,Collins,GA,9,R,93,0.978494624,0.94814092,58.5
116,house,C001093,Collins,GA,9,R,52,0.961538462,0.97128187,58.5
0,house,C001094,Cook,CA,8,Republican,149,0.959731544,0.86306059,15.1
115,house,C001094,Cook,CA,8,R,96,0.979166667,0.89971389,15.1
116,house,C001094,Cook,CA,8,R,53,0.924528302,0.7966697,15.1
115,house,C001096,Cramer,ND,0,R,91,0.989010989,0.95118014,35.72888837
0,house,C001097,Cárdenas,CA,29,Democrat,144,0.125,0.11388902,-60.9
115,house,C001097,Cárdenas,CA,29,D,92,0.184782609,0.16555638,-60.9
116,house,C001097,Cárdenas,CA,29,D,52,0.019230769,0.02247754,-60.9
0,house,C001101,Clark,MA,5,Democrat,143,0.111888112,0.13880386,-43.6
115,house,C001101,Clark,MA,5,D,90,0.166666667,0.20482679,-43.6
116,house,C001101,Clark,MA,5,D,53,0.018867925,0.02668945,-43.6
0,house,C001103,Carter,GA,1,Republican,144,0.958333333,0.86366276,15.5
115,house,C001103,Carter,GA,1,R,90,0.966666667,0.89975815,15.5
116,house,C001103,Carter,GA,1,R,54,0.944444444,0.80350378,15.5
0,house,C001105,Comstock,VA,10,Republican,93,0.978494624,0.47725594,-10
115,house,C001105,Comstock,VA,10,R,93,0.978494624,0.47725594,-10
0,house,C001106,Costello,PA,6,Republican,92,0.956521739,0.69185928,-0.6
115,house,C001106,Costello,PA,6,R,92,0.956521739,0.69185928,-0.6
0,house,C001107,Curbelo,FL,26,Republican,91,0.824175824,0.37158865,-16.3
115,house,C001107,Curbelo,FL,26,R,91,0.824175824,0.37158865,-16.3
0,house,C001108,Comer,KY,1,Republican,150,0.946666667,0.95617561,48.5
115,house,C001108,Comer,KY,1,R,96,0.927083333,0.95021452,48.5
116,house,C001108,Comer,KY,1,R,54,0.981481481,0.9667731,48.5
0,house,C001109,Cheney,WY,0,Republican,147,0.959183673,0.95489292,46.29527573
115,house,C001109,Cheney,WY,0,R,96,0.958333333,0.9505216,46.29527573
116,house,C001109,Cheney,WY,0,R,51,0.960784314,0.96312127,46.29527573
0,house,C001110,Correa,CA,46,Democrat,150,0.253333333,0.14341576,-38.4
115,house,C001110,Correa,CA,46,D,96,0.375,0.2081919,-38.4
116,house,C001110,Correa,CA,46,D,54,0.037037037,0.02825817,-38.4
0,house,C001111,Crist,FL,13,Democrat,147,0.278911565,0.45281609,-3.2
115,house,C001111,Crist,FL,13,D,93,0.419354839,0.62652837,-3.2
116,house,C001111,Crist,FL,13,D,54,0.037037037,0.15364495,-3.2
0,house,C001112,Carbajal,CA,24,Democrat,146,0.246575342,0.21831844,-20.2
115,house,C001112,Carbajal,CA,24,D,92,0.369565217,0.32095168,-20.2
116,house,C001112,Carbajal,CA,24,D,54,0.037037037,0.04346179,-20.2
0,house,C001114,Curtis,UT,3,Republican,98,0.948979592,0.92147512,23.9
115,house,C001114,Curtis,UT,3,R,45,0.955555556,0.92881366,23.9
116,house,C001114,Curtis,UT,3,R,53,0.943396226,0.91524428,23.9
0,house,C001115,Cloud,TX,27,Republican,65,0.907692308,0.92175164,23.6
115,house,C001115,Cloud,TX,27,R,11,0.909090909,0.96460073,23.6
116,house,C001115,Cloud,TX,27,R,54,0.907407407,0.91302312,23.6
0,house,C001117,Casten,IL,6,Democrat,54,0.037037037,0.10060646,-7
116,house,C001117,Casten,IL,6,D,54,0.037037037,0.10060646,-7
0,house,C001118,Cline,VA,6,Republican,54,0.944444444,0.92038615,24.8
116,house,C001118,Cline,VA,6,R,54,0.944444444,0.92038615,24.8
0,house,C001119,Craig,MN,2,Democrat,54,0.037037037,0.26527436,1.2
116,house,C001119,Craig,MN,2,D,54,0.037037037,0.26527436,1.2
0,house,C001120,Crenshaw,TX,2,Republican,54,0.925925926,0.59745074,9.3
116,house,C001120,Crenshaw,TX,2,R,54,0.925925926,0.59745074,9.3
0,house,C001121,Crow,CO,6,Democrat,54,0.037037037,0.08412975,-8.9
116,house,C001121,Crow,CO,6,D,54,0.037037037,0.08412975,-8.9
0,house,C001122,Cunningham,SC,1,Democrat,53,0.037735849,0.7369597,13.1
116,house,C001122,Cunningham,SC,1,D,53,0.037735849,0.7369597,13.1
0,house,C001123,Cisneros,CA,39,Democrat,54,0.037037037,0.08640233,-8.6
116,house,C001123,Cisneros,CA,39,D,54,0.037037037,0.08640233,-8.6
0,house,C001124,Cox,CA,21,Democrat,54,0.037037037,0.05351251,-15.5
116,house,C001124,Cox,CA,21,D,54,0.037037037,0.05351251,-15.5
0,house,D000096,Davis,IL,7,Democrat,137,0.087591241,0.07869589,-78.2
115,house,D000096,Davis,IL,7,D,84,0.130952381,0.11584681,-78.2
116,house,D000096,Davis,IL,7,D,53,0.018867925,0.0198152,-78.2
0,house,D000191,DeFazio,OR,4,Democrat,143,0.160839161,0.51396807,-0.1
115,house,D000191,DeFazio,OR,4,D,91,0.241758242,0.68581069,-0.1
116,house,D000191,DeFazio,OR,4,D,52,0.019230769,0.21324348,-0.1
0,house,D000197,DeGette,CO,1,Democrat,144,0.090277778,0.11045779,-45.8
115,house,D000197,DeGette,CO,1,D,90,0.133333333,0.16146126,-45.8
116,house,D000197,DeGette,CO,1,D,54,0.018518519,0.02545203,-45.8
0,house,D000216,DeLauro,CT,3,Democrat,143,0.146853147,0.26482279,-15.5
115,house,D000216,DeLauro,CT,3,D,92,0.206521739,0.38094163,-15.5
116,house,D000216,DeLauro,CT,3,D,51,0.039215686,0.05535352,-15.5
0,house,D000399,Doggett,TX,35,Democrat,149,0.10738255,0.15716452,-33.6
115,house,D000399,Doggett,TX,35,D,96,0.15625,0.22669184,-33.6
116,house,D000399,Doggett,TX,35,D,53,0.018867925,0.03122825,-33.6
0,house,D000482,Doyle,PA,18,Democrat,147,0.156462585,0.1528927,-27.5
115,house,D000482,Doyle,PA,14,D,94,0.234042553,0.2190927,-35.5
116,house,D000482,Doyle,PA,18,D,53,0.018867925,0.03548137,-27.5
0,house,D000533,Duncan,TN,2,Republican,95,0.8,0.94941568,35.4
115,house,D000533,Duncan,TN,2,R,95,0.8,0.94941568,35.4
0,house,D000598,Davis,CA,53,Democrat,148,0.148648649,0.15286888,-34.9
115,house,D000598,Davis,CA,53,D,95,0.210526316,0.22113211,-34.9
116,house,D000598,Davis,CA,53,D,53,0.037735849,0.03051027,-34.9
0,house,D000600,Diaz-Balart,FL,25,Republican,146,0.917808219,0.5687953,1.8
115,house,D000600,Diaz-Balart,FL,25,R,93,0.946236559,0.72943294,1.8
116,house,D000600,Diaz-Balart,FL,25,R,53,0.867924528,0.28692171,1.8
0,house,D000604,Dent,PA,15,Republican,71,0.929577465,0.81930283,7.6
115,house,D000604,Dent,PA,15,R,71,0.929577465,0.81930283,7.6
0,house,D000610,Deutch,FL,22,Democrat,146,0.143835616,0.25129096,-15.8
115,house,D000610,Deutch,FL,22,D,92,0.206521739,0.36786158,-15.8
116,house,D000610,Deutch,FL,22,D,54,0.037037037,0.05268915,-15.8
0,house,D000612,Denham,CA,10,Republican,95,0.978947368,0.62855983,-3
115,house,D000612,Denham,CA,10,R,95,0.978947368,0.62855983,-3
0,house,D000614,Duffy,WI,7,Republican,136,0.933823529,0.91724978,20.5
115,house,D000614,Duffy,WI,7,R,93,0.935483871,0.92736971,20.5
116,house,D000614,Duffy,WI,7,R,43,0.930232558,0.89536251,20.5
0,house,D000615,Duncan,SC,3,Republican,147,0.925170068,0.95351085,38
115,house,D000615,Duncan,SC,3,R,93,0.892473118,0.95159438,38
116,house,D000615,Duncan,SC,3,R,54,0.981481481,0.95681143,38
0,house,D000616,DesJarlais,TN,4,Republican,147,0.93877551,0.95338376,41.2
115,house,D000616,DesJarlais,TN,4,R,96,0.916666667,0.95078451,41.2
116,house,D000616,DesJarlais,TN,4,R,51,0.980392157,0.95827646,41.2
0,house,D000617,DelBene,WA,1,Democrat,149,0.161073826,0.25510728,-16.3
115,house,D000617,DelBene,WA,1,D,95,0.231578947,0.37090773,-16.3
116,house,D000617,DelBene,WA,1,D,54,0.037037037,0.05138428,-16.3
0,house,D000619,Davis,IL,13,Republican,149,0.939597315,0.66599117,5.5
115,house,D000619,Davis,IL,13,R,96,0.96875,0.79376206,5.5
116,house,D000619,Davis,IL,13,R,53,0.886792453,0.43455711,5.5
0,house,D000620,Delaney,MD,6,Democrat,93,0.344086022,0.38482536,-15.1
115,house,D000620,Delaney,MD,6,D,93,0.344086022,0.38482536,-15.1
0,house,D000621,DeSantis,FL,6,Republican,87,0.942528736,0.91059529,17
115,house,D000621,DeSantis,FL,6,R,87,0.942528736,0.91059529,17
0,house,D000623,DeSaulnier,CA,11,Democrat,148,0.074324324,0.12295186,-48.8
115,house,D000623,DeSaulnier,CA,11,D,94,0.106382979,0.17949632,-48.8
116,house,D000623,DeSaulnier,CA,11,D,54,0.018518519,0.0245226,-48.8
0,house,D000624,Dingell,MI,12,Democrat,148,0.135135135,0.18398146,-26.3
